instance_type=c1.xlarge
10.168.2.198   10.158.0.93 8 1087.030000
10.168.2.198   10.31.171.39 8 1044.770000
10.168.2.198   10.159.19.86 8 1065.410000
10.168.2.198   10.31.146.222 8 1062.190000
10.168.2.198   10.31.151.211 8 1067.600000
10.168.2.198   10.31.184.97 8 1075.690000
10.168.2.198   10.168.25.229 6 1070.250000
10.168.2.198   10.31.157.164 8 1063.710000
10.168.2.198   10.170.7.105 8 1066.270000
10.158.0.93   10.168.2.198 8 1087.280000
10.158.0.93   10.31.171.39 8 1061.850000
10.158.0.93   10.159.19.86 8 1063.230000
10.158.0.93   10.31.146.222 8 1085.850000
10.158.0.93   10.31.151.211 8 1063.780000
10.158.0.93   10.31.184.97 8 1066.760000
10.158.0.93   10.168.25.229 8 1069.260000
10.158.0.93   10.31.157.164 8 1058.710000
10.158.0.93   10.170.7.105 8 1071.520000
10.31.171.39   10.168.2.198 8 1086.230000
10.31.171.39   10.158.0.93 8 1064.150000
10.31.171.39   10.159.19.86 8 1062.840000
10.31.171.39   10.31.146.222 6 1063.200000
10.31.171.39   10.31.151.211 6 1067.230000
10.31.171.39   10.31.184.97 6 1076.020000
10.31.171.39   10.168.25.229 8 1073.590000
10.31.171.39   10.31.157.164 6 1064.490000
10.31.171.39   10.170.7.105 8 1064.970000
10.159.19.86   10.168.2.198 8 1086.930000
10.159.19.86   10.158.0.93 8 1066.910000
10.159.19.86   10.31.171.39 8 1065.010000
10.159.19.86   10.31.146.222 8 1066.800000
10.159.19.86   10.31.151.211 8 1064.260000
10.159.19.86   10.31.184.97 8 1063.250000
10.159.19.86   10.168.25.229 8 1065.220000
10.159.19.86   10.31.157.164 8 1070.540000
10.159.19.86   10.170.7.105 8 1062.280000
10.31.146.222   10.168.2.198 8 1087.370000
10.31.146.222   10.158.0.93 8 1063.630000
10.31.146.222   10.31.171.39 6 1070.620000
10.31.146.222   10.159.19.86 8 1063.700000
10.31.146.222   10.31.151.211 6 1063.900000
10.31.146.222   10.31.184.97 4 1062.490000
10.31.146.222   10.168.25.229 8 1065.860000
10.31.146.222   10.31.157.164 6 1062.810000
10.31.146.222   10.170.7.105 8 1064.100000
10.31.151.211   10.168.2.198 8 1084.930000
10.31.151.211   10.158.0.93 8 1064.470000
10.31.151.211   10.31.171.39 6 1062.710000
10.31.151.211   10.159.19.86 8 1070.030000
10.31.151.211   10.31.146.222 6 1063.550000
10.31.151.211   10.31.184.97 6 1063.440000
10.31.151.211   10.168.25.229 8 1066.500000
10.31.151.211   10.31.157.164 6 1065.190000
10.31.151.211   10.170.7.105 8 1065.350000
10.31.184.97   10.168.2.198 8 1081.120000
10.31.184.97   10.158.0.93 8 1069.430000
10.31.184.97   10.31.171.39 6 1074.840000
10.31.184.97   10.159.19.86 8 1073.760000
10.31.184.97   10.31.146.222 4 1067.110000
10.31.184.97   10.31.151.211 6 1069.160000
10.31.184.97   10.168.25.229 8 1083.860000
10.31.184.97   10.31.157.164 6 1068.050000
10.31.184.97   10.170.7.105 8 1065.650000
10.168.25.229   10.168.2.198 6 1087.020000
10.168.25.229   10.158.0.93 8 1069.200000
10.168.25.229   10.31.171.39 8 1065.700000
10.168.25.229   10.159.19.86 8 1065.750000
10.168.25.229   10.31.146.222 8 1065.420000
10.168.25.229   10.31.151.211 8 1065.180000
10.168.25.229   10.31.184.97 8 1060.310000
10.168.25.229   10.31.157.164 8 1066.750000
10.168.25.229   10.170.7.105 8 1064.350000
10.31.157.164   10.168.2.198 8 1087.400000
10.31.157.164   10.158.0.93 8 1065.720000
10.31.157.164   10.31.171.39 6 1064.060000
10.31.157.164   10.159.19.86 8 1069.840000
10.31.157.164   10.31.146.222 6 1068.940000
10.31.157.164   10.31.151.211 6 1062.370000
10.31.157.164   10.31.184.97 6 1085.440000
10.31.157.164   10.168.25.229 8 1066.220000
10.31.157.164   10.170.7.105 8 1064.050000
10.170.7.105   10.168.2.198 8 1086.950000
10.170.7.105   10.158.0.93 8 1066.700000
10.170.7.105   10.31.171.39 8 1065.110000
10.170.7.105   10.159.19.86 8 1063.080000
10.170.7.105   10.31.146.222 8 1065.330000
10.170.7.105   10.31.151.211 8 1066.610000
10.170.7.105   10.31.184.97 8 1086.200000
10.170.7.105   10.168.25.229 8 1064.750000
10.170.7.105   10.31.157.164 8 1086.280000
