instance_type=c1.xlarge
10.31.164.186 10.29.219.232 1364920452.759996 1085.360000
10.31.164.186 10.29.219.232 1364920463.213233 1022.600000
10.31.164.186 10.29.219.232 1364920474.383080 1017.130000
10.31.164.186 10.29.219.232 1364920484.985437 1052.340000
10.31.164.186 10.29.219.232 1364920495.549456 1043.900000
10.31.164.186 10.29.219.232 1364920506.044198 1045.580000
10.31.164.186 10.29.219.232 1364920516.549508 1047.380000
10.31.164.186 10.29.219.232 1364920527.074962 1043.520000
10.31.164.186 10.29.219.232 1364920537.579748 1041.510000
10.31.164.186 10.29.219.232 1364920548.035910 1053.030000
10.31.164.186 10.29.219.232 1364920558.613832 1052.060000
10.31.164.186 10.29.219.232 1364920569.175703 1042.810000
10.31.164.186 10.29.219.232 1364920579.664538 1051.320000
10.31.164.186 10.29.219.232 1364920590.218112 1045.300000
10.31.164.186 10.29.219.232 1364920600.696721 1039.830000
10.31.164.186 10.29.219.232 1364920611.156636 1053.600000
10.31.164.186 10.29.219.232 1364920621.707523 1038.390000
10.31.164.186 10.29.219.232 1364920632.150047 1050.270000
10.31.164.186 10.29.219.232 1364920642.688055 1053.660000
10.31.164.186 10.29.219.232 1364920653.279598 1057.130000
10.31.164.186 10.29.219.232 1364920663.904486 1053.920000
10.31.164.186 10.29.219.232 1364920674.471896 1051.250000
10.31.164.186 10.29.219.232 1364920685.035542 1053.220000
10.31.164.186 10.29.219.232 1364920695.584991 1043.210000
10.31.164.186 10.29.219.232 1364920706.081095 1056.220000
10.31.164.186 10.29.219.232 1364920716.697866 1051.640000
10.31.164.186 10.29.219.232 1364920727.260922 1043.160000
10.31.164.186 10.29.219.232 1364920737.742873 1043.070000
10.31.164.186 10.29.219.232 1364920748.233670 1050.610000
10.31.164.186 10.29.219.232 1364920758.772693 1050.670000
10.31.164.186 10.29.219.232 1364920769.336760 1055.840000
10.31.164.186 10.29.219.232 1364920779.954036 1051.710000
10.31.164.186 10.29.219.232 1364920790.519316 1054.270000
10.31.164.186 10.29.219.232 1364920801.083230 1039.090000
10.31.164.186 10.29.219.232 1364920811.543937 1050.100000
10.31.164.186 10.29.219.232 1364920822.102787 1048.980000
10.31.164.186 10.29.219.232 1364920832.651452 1051.030000
10.31.164.186 10.29.219.232 1364920843.213910 1051.150000
10.31.164.186 10.29.219.232 1364920853.770146 1043.610000
10.31.164.186 10.29.219.232 1364920864.261284 1050.090000
10.31.164.186 10.29.219.232 1364920874.804460 1054.690000
10.31.164.186 10.29.219.232 1364920885.409799 1052.910000
10.31.164.186 10.29.219.232 1364920895.982084 1051.560000
10.31.164.186 10.29.219.232 1364920906.531152 1053.930000
10.31.164.186 10.29.219.232 1364920917.103149 1052.890000
10.31.164.186 10.29.219.232 1364920927.679066 1047.390000
10.31.164.186 10.29.219.232 1364920938.179609 1044.890000
10.31.164.186 10.29.219.232 1364920948.682780 1048.480000
10.31.164.186 10.29.219.232 1364920959.209698 1043.670000
10.31.164.186 10.29.219.232 1364920969.702716 1046.720000
10.31.164.186 10.29.219.232 1364920980.188613 1038.960000
10.31.164.186 10.29.219.232 1364920991.407702 1086.430000
10.31.164.186 10.29.219.232 1364921002.316199 1086.840000
10.31.164.186 10.29.219.232 1364921013.362473 1086.850000
10.31.164.186 10.29.219.232 1364921024.467278 1087.250000
10.31.164.186 10.29.219.232 1364921035.457701 1086.560000
10.31.164.186 10.29.219.232 1364921046.516569 1086.100000
10.31.164.186 10.29.219.232 1364921057.578649 1086.090000
10.31.164.186 10.29.219.232 1364921068.600070 1086.140000
10.31.164.186 10.29.219.232 1364921079.627319 1086.620000
10.31.164.186 10.29.219.232 1364921090.792350 1086.290000
10.31.164.186 10.29.219.232 1364921102.001851 1087.130000
10.31.164.186 10.29.219.232 1364921113.116914 1087.080000
10.31.164.186 10.29.219.232 1364921124.088178 1085.320000
10.31.164.186 10.29.219.232 1364921135.183449 1086.580000
10.31.164.186 10.29.219.232 1364921146.212435 1082.640000
10.31.164.186 10.29.219.232 1364921157.224031 1086.820000
10.31.164.186 10.29.219.232 1364921168.265703 1086.190000
10.31.164.186 10.29.219.232 1364921179.410024 1086.700000
10.31.164.186 10.29.219.232 1364921190.443553 1086.340000
10.31.164.186 10.29.219.232 1364921201.640605 1085.490000
10.31.164.186 10.29.219.232 1364921212.863872 1086.930000
10.31.164.186 10.29.219.232 1364921224.028308 1085.090000
10.31.164.186 10.29.219.232 1364921235.039478 973.910000
10.31.164.186 10.29.219.232 1364921246.157191 1086.530000
10.31.164.186 10.29.219.232 1364921257.404097 1084.170000
10.31.164.186 10.29.219.232 1364921268.633269 1084.350000
10.31.164.186 10.29.219.232 1364921279.759081 1080.460000
10.31.164.186 10.29.219.232 1364921290.265616 1050.240000
10.31.164.186 10.29.219.232 1364921300.837892 1057.570000
10.31.164.186 10.29.219.232 1364921311.483126 1050.430000
10.31.164.186 10.29.219.232 1364921322.049151 1050.200000
10.31.164.186 10.29.219.232 1364921332.597478 1054.630000
10.31.164.186 10.29.219.232 1364921343.186267 1040.970000
10.31.164.186 10.29.219.232 1364921353.645938 1036.680000
10.31.164.186 10.29.219.232 1364921364.661564 1086.720000
