instance_type=c1.medium
10.31.215.136   10.30.164.241 8 941.120000
10.31.215.136   10.31.213.225 6 1079.750000
10.31.215.136   10.30.137.172 8 940.260000
10.31.215.136   10.28.253.235 8 788.550000
10.31.215.136   10.168.4.24 8 1086.700000
10.31.215.136   10.159.23.202 8 1068.250000
10.31.215.136   10.29.3.114 8 877.560000
10.31.215.136   10.28.136.78 8 930.350000
10.31.215.136   10.28.247.53 8 932.830000
10.30.164.241   10.31.215.136 8 937.200000
10.30.164.241   10.31.213.225 8 934.930000
10.30.164.241   10.30.137.172 6 934.900000
10.30.164.241   10.28.253.235 8 909.760000
10.30.164.241   10.168.4.24 8 938.430000
10.30.164.241   10.159.23.202 8 929.500000
10.30.164.241   10.29.3.114 8 884.340000
10.30.164.241   10.28.136.78 8 914.380000
10.30.164.241   10.28.247.53 8 928.110000
10.31.213.225   10.31.215.136 6 1077.850000
10.31.213.225   10.30.164.241 8 823.320000
10.31.213.225   10.30.137.172 8 837.860000
10.31.213.225   10.28.253.235 8 915.490000
10.31.213.225   10.168.4.24 8 1079.340000
10.31.213.225   10.159.23.202 8 1064.300000
10.31.213.225   10.29.3.114 8 892.780000
10.31.213.225   10.28.136.78 8 935.020000
10.31.213.225   10.28.247.53 8 934.920000
10.30.137.172   10.31.215.136 8 925.730000
10.30.137.172   10.30.164.241 6 930.840000
10.30.137.172   10.31.213.225 8 937.460000
10.30.137.172   10.28.253.235 8 914.380000
10.30.137.172   10.168.4.24 8 932.980000
10.30.137.172   10.159.23.202 8 937.580000
10.30.137.172   10.29.3.114 8 882.680000
10.30.137.172   10.28.136.78 8 918.300000
10.30.137.172   10.28.247.53 8 925.210000
10.28.253.235   10.31.215.136 8 932.940000
10.28.253.235   10.30.164.241 8 902.720000
10.28.253.235   10.31.213.225 8 927.440000
10.28.253.235   10.30.137.172 8 924.110000
10.28.253.235   10.168.4.24 8 926.940000
10.28.253.235   10.159.23.202 8 934.480000
10.28.253.235   10.29.3.114 6 890.080000
10.28.253.235   10.28.136.78 6 906.360000
10.28.253.235   10.28.247.53 6 932.770000
10.168.4.24   10.31.215.136 8 1077.570000
10.168.4.24   10.30.164.241 8 937.820000
10.168.4.24   10.31.213.225 8 1077.800000
10.168.4.24   10.30.137.172 8 927.680000
10.168.4.24   10.28.253.235 8 911.870000
10.168.4.24   10.159.23.202 8 1080.660000
10.168.4.24   10.29.3.114 8 894.540000
10.168.4.24   10.28.136.78 8 935.680000
10.168.4.24   10.28.247.53 8 931.500000
10.159.23.202   10.31.215.136 8 1081.620000
10.159.23.202   10.30.164.241 8 939.750000
10.159.23.202   10.31.213.225 8 1082.310000
10.159.23.202   10.30.137.172 8 925.630000
10.159.23.202   10.28.253.235 8 913.880000
10.159.23.202   10.168.4.24 8 1083.190000
10.159.23.202   10.29.3.114 8 864.410000
10.159.23.202   10.28.136.78 8 925.440000
10.159.23.202   10.28.247.53 8 931.040000
10.29.3.114   10.31.215.136 8 897.310000
10.29.3.114   10.30.164.241 8 882.050000
10.29.3.114   10.31.213.225 8 884.890000
10.29.3.114   10.30.137.172 8 874.830000
10.29.3.114   10.28.253.235 6 884.690000
10.29.3.114   10.168.4.24 8 904.970000
10.29.3.114   10.159.23.202 8 898.610000
10.29.3.114   10.28.136.78 6 893.130000
10.29.3.114   10.28.247.53 6 902.770000
10.28.136.78   10.31.215.136 8 938.010000
10.28.136.78   10.30.164.241 8 922.420000
10.28.136.78   10.31.213.225 8 873.800000
10.28.136.78   10.30.137.172 8 929.460000
10.28.136.78   10.28.253.235 6 919.220000
10.28.136.78   10.168.4.24 8 937.580000
10.28.136.78   10.159.23.202 8 936.970000
10.28.136.78   10.29.3.114 6 880.320000
10.28.136.78   10.28.247.53 6 935.840000
10.28.247.53   10.31.215.136 8 934.450000
10.28.247.53   10.30.164.241 8 927.670000
10.28.247.53   10.31.213.225 8 938.150000
10.28.247.53   10.30.137.172 8 909.240000
10.28.247.53   10.28.253.235 6 915.600000
10.28.247.53   10.168.4.24 8 937.510000
10.28.247.53   10.159.23.202 8 936.390000
10.28.247.53   10.29.3.114 6 872.840000
10.28.247.53   10.28.136.78 6 925.020000
