instance_type=c1.medium
10.28.247.14   10.159.60.123 8 918.910000
10.28.247.14   10.31.190.137 8 940.180000
10.28.247.14   10.30.149.49 8 905.670000
10.28.247.14   10.30.164.241 8 941.040000
10.28.247.14   10.29.226.204 8 939.930000
10.28.247.14   10.28.247.70 6 937.890000
10.28.247.14   10.29.3.133 6 940.730000
10.28.247.14   10.159.23.239 8 935.970000
10.28.247.14   10.28.166.203 6 924.130000
10.159.60.123   10.28.247.14 8 937.390000
10.159.60.123   10.31.190.137 8 1079.700000
10.159.60.123   10.30.149.49 8 918.640000
10.159.60.123   10.30.164.241 8 937.220000
10.159.60.123   10.29.226.204 8 933.900000
10.159.60.123   10.28.247.70 8 932.930000
10.159.60.123   10.29.3.133 8 871.710000
10.159.60.123   10.159.23.239 4 1041.210000
10.159.60.123   10.28.166.203 8 902.910000
10.31.190.137   10.28.247.14 8 934.900000
10.31.190.137   10.159.60.123 8 1081.470000
10.31.190.137   10.30.149.49 8 890.170000
10.31.190.137   10.30.164.241 8 912.500000
10.31.190.137   10.29.226.204 8 938.500000
10.31.190.137   10.28.247.70 8 926.440000
10.31.190.137   10.29.3.133 8 932.700000
10.31.190.137   10.159.23.239 8 1078.850000
10.31.190.137   10.28.166.203 8 926.510000
10.30.149.49   10.28.247.14 8 906.020000
10.30.149.49   10.159.60.123 8 828.490000
10.30.149.49   10.31.190.137 8 918.410000
10.30.149.49   10.30.164.241 6 911.070000
10.30.149.49   10.29.226.204 8 845.480000
10.30.149.49   10.28.247.70 8 905.940000
10.30.149.49   10.29.3.133 8 886.240000
10.30.149.49   10.159.23.239 8 921.830000
10.30.149.49   10.28.166.203 8 902.160000
10.30.164.241   10.28.247.14 8 920.190000
10.30.164.241   10.159.60.123 8 936.630000
10.30.164.241   10.31.190.137 8 932.980000
10.30.164.241   10.30.149.49 6 905.550000
10.30.164.241   10.29.226.204 8 935.170000
10.30.164.241   10.28.247.70 8 929.580000
10.30.164.241   10.29.3.133 8 921.640000
10.30.164.241   10.159.23.239 8 938.030000
10.30.164.241   10.28.166.203 8 913.930000
10.29.226.204   10.28.247.14 8 924.250000
10.29.226.204   10.159.60.123 8 914.730000
10.29.226.204   10.31.190.137 8 915.270000
10.29.226.204   10.30.149.49 8 904.730000
10.29.226.204   10.30.164.241 8 923.820000
10.29.226.204   10.28.247.70 8 922.630000
10.29.226.204   10.29.3.133 8 916.800000
10.29.226.204   10.159.23.239 8 936.680000
10.29.226.204   10.28.166.203 8 928.740000
10.28.247.70   10.28.247.14 6 915.230000
10.28.247.70   10.159.60.123 8 843.240000
10.28.247.70   10.31.190.137 8 936.340000
10.28.247.70   10.30.149.49 8 902.390000
10.28.247.70   10.30.164.241 8 932.140000
10.28.247.70   10.29.226.204 8 931.770000
10.28.247.70   10.29.3.133 6 919.800000
10.28.247.70   10.159.23.239 8 933.350000
10.28.247.70   10.28.166.203 6 925.310000
10.29.3.133   10.28.247.14 6 933.960000
10.29.3.133   10.159.60.123 8 935.970000
10.29.3.133   10.31.190.137 8 936.730000
10.29.3.133   10.30.149.49 8 902.010000
10.29.3.133   10.30.164.241 8 918.140000
10.29.3.133   10.29.226.204 8 927.640000
10.29.3.133   10.28.247.70 6 927.470000
10.29.3.133   10.159.23.239 8 938.370000
10.29.3.133   10.28.166.203 6 924.260000
10.159.23.239   10.28.247.14 8 841.660000
10.159.23.239   10.159.60.123 4 1077.400000
10.159.23.239   10.31.190.137 8 1067.300000
10.159.23.239   10.30.149.49 8 912.030000
10.159.23.239   10.30.164.241 8 939.500000
10.159.23.239   10.29.226.204 8 928.580000
10.159.23.239   10.28.247.70 8 930.960000
10.159.23.239   10.29.3.133 8 931.520000
10.159.23.239   10.28.166.203 8 933.290000
10.28.166.203   10.28.247.14 6 847.330000
10.28.166.203   10.159.60.123 8 899.150000
10.28.166.203   10.31.190.137 8 934.960000
10.28.166.203   10.30.149.49 8 905.790000
10.28.166.203   10.30.164.241 8 932.100000
10.28.166.203   10.29.226.204 8 924.450000
10.28.166.203   10.28.247.70 6 928.610000
10.28.166.203   10.29.3.133 6 914.690000
10.28.166.203   10.159.23.239 8 850.140000
