instance_type=c1.xlarge
10.31.170.199   10.31.152.86 6 4754.790000
10.31.170.199   10.168.1.229 8 4904.610000
10.31.170.199   10.158.81.124 8 5262.550000
10.31.170.199   10.31.158.123 6 5113.850000
10.31.170.199   10.170.3.94 8 4763.880000
10.31.170.199   10.168.31.215 8 3416.730000
10.31.170.199   10.158.2.58 8 5202.530000
10.31.170.199   10.31.191.168 6 4503.370000
10.31.170.199   10.168.3.12 8 4593.390000
10.31.152.86   10.31.170.199 6 1085.770000
10.31.152.86   10.168.1.229 8 1069.990000
10.31.152.86   10.158.81.124 8 1066.710000
10.31.152.86   10.31.158.123 6 1063.550000
10.31.152.86   10.170.3.94 8 1065.250000
10.31.152.86   10.168.31.215 8 1072.310000
10.31.152.86   10.158.2.58 8 1065.210000
10.31.152.86   10.31.191.168 6 1071.450000
10.31.152.86   10.168.3.12 8 1066.050000
10.168.1.229   10.31.170.199 8 1086.520000
10.168.1.229   10.31.152.86 8 1064.150000
10.168.1.229   10.158.81.124 8 1063.740000
10.168.1.229   10.31.158.123 8 1064.340000
10.168.1.229   10.170.3.94 8 1063.230000
10.168.1.229   10.168.31.215 6 1063.790000
10.168.1.229   10.158.2.58 8 1065.290000
10.168.1.229   10.31.191.168 8 1069.270000
10.168.1.229   10.168.3.12 6 1063.660000
10.158.81.124   10.31.170.199 8 1086.700000
10.158.81.124   10.31.152.86 8 1068.110000
10.158.81.124   10.168.1.229 8 1072.530000
10.158.81.124   10.31.158.123 8 1066.950000
10.158.81.124   10.170.3.94 8 1062.680000
10.158.81.124   10.168.31.215 8 1063.020000
10.158.81.124   10.158.2.58 6 1062.510000
10.158.81.124   10.31.191.168 8 1063.520000
10.158.81.124   10.168.3.12 8 1063.700000
10.31.158.123   10.31.170.199 6 1086.530000
10.31.158.123   10.31.152.86 6 1081.540000
10.31.158.123   10.168.1.229 8 1063.480000
10.31.158.123   10.158.81.124 8 1064.530000
10.31.158.123   10.170.3.94 8 1084.570000
10.31.158.123   10.168.31.215 8 1069.200000
10.31.158.123   10.158.2.58 8 1068.700000
10.31.158.123   10.31.191.168 6 1064.520000
10.31.158.123   10.168.3.12 8 1068.520000
10.170.3.94   10.31.170.199 8 1083.620000
10.170.3.94   10.31.152.86 8 1061.670000
10.170.3.94   10.168.1.229 8 1064.800000
10.170.3.94   10.158.81.124 8 1071.740000
10.170.3.94   10.31.158.123 8 1064.600000
10.170.3.94   10.168.31.215 8 1070.310000
10.170.3.94   10.158.2.58 8 1074.260000
10.170.3.94   10.31.191.168 8 1064.360000
10.170.3.94   10.168.3.12 8 1065.580000
10.168.31.215   10.31.170.199 8 1086.750000
10.168.31.215   10.31.152.86 8 1064.430000
10.168.31.215   10.168.1.229 6 1063.920000
10.168.31.215   10.158.81.124 8 1071.790000
10.168.31.215   10.31.158.123 8 1066.260000
10.168.31.215   10.170.3.94 8 1066.100000
10.168.31.215   10.158.2.58 8 1064.580000
10.168.31.215   10.31.191.168 8 1071.480000
10.168.31.215   10.168.3.12 6 1064.170000
10.158.2.58   10.31.170.199 8 1086.050000
10.158.2.58   10.31.152.86 8 1063.520000
10.158.2.58   10.168.1.229 8 1064.620000
10.158.2.58   10.158.81.124 6 1062.170000
10.158.2.58   10.31.158.123 8 1063.450000
10.158.2.58   10.170.3.94 8 1061.710000
10.158.2.58   10.168.31.215 8 1064.490000
10.158.2.58   10.31.191.168 8 1062.920000
10.158.2.58   10.168.3.12 8 1080.150000
10.31.191.168   10.31.170.199 6 1087.150000
10.31.191.168   10.31.152.86 6 1075.290000
10.31.191.168   10.168.1.229 8 1081.940000
10.31.191.168   10.158.81.124 8 1068.590000
10.31.191.168   10.31.158.123 6 1062.770000
10.31.191.168   10.170.3.94 8 1070.570000
10.31.191.168   10.168.31.215 8 1062.570000
10.31.191.168   10.158.2.58 8 1069.710000
10.31.191.168   10.168.3.12 8 1086.980000
10.168.3.12   10.31.170.199 8 1082.490000
10.168.3.12   10.31.152.86 8 1076.220000
10.168.3.12   10.168.1.229 6 1063.720000
10.168.3.12   10.158.81.124 8 1063.440000
10.168.3.12   10.31.158.123 8 1071.170000
10.168.3.12   10.170.3.94 8 1063.970000
10.168.3.12   10.168.31.215 6 1068.700000
10.168.3.12   10.158.2.58 8 1063.250000
10.168.3.12   10.31.191.168 8 1063.040000
