instance_type=c1.xlarge
10.31.150.202   10.28.186.148 8 939.340000
10.31.150.202   10.170.4.110 8 3851.400000
10.31.150.202   10.159.23.121 8 5103.310000
10.31.150.202   10.170.33.97 8 4466.900000
10.31.150.202   10.159.18.151 8 3531.850000
10.31.150.202   10.31.151.135 6 2704.710000
10.31.150.202   10.170.9.7 8 1064.400000
10.31.150.202   10.31.190.35 6 1063.150000
10.31.150.202   10.31.151.95 6 1066.280000
10.28.186.148   10.31.150.202 8 941.190000
10.28.186.148   10.170.4.110 8 940.190000
10.28.186.148   10.159.23.121 8 940.960000
10.28.186.148   10.170.33.97 8 941.030000
10.28.186.148   10.159.18.151 8 938.410000
10.28.186.148   10.31.151.135 8 940.970000
10.28.186.148   10.170.9.7 8 940.870000
10.28.186.148   10.31.190.35 8 940.860000
10.28.186.148   10.31.151.95 8 941.040000
10.170.4.110   10.31.150.202 8 1086.600000
10.170.4.110   10.28.186.148 8 941.300000
10.170.4.110   10.159.23.121 8 1084.200000
10.170.4.110   10.170.33.97 6 1063.430000
10.170.4.110   10.159.18.151 8 1066.800000
10.170.4.110   10.31.151.135 8 1062.290000
10.170.4.110   10.170.9.7 6 1064.940000
10.170.4.110   10.31.190.35 8 1063.840000
10.170.4.110   10.31.151.95 8 1066.420000
10.159.23.121   10.31.150.202 8 1086.760000
10.159.23.121   10.28.186.148 8 941.270000
10.159.23.121   10.170.4.110 8 1083.830000
10.159.23.121   10.170.33.97 8 1063.180000
10.159.23.121   10.159.18.151 6 1062.890000
10.159.23.121   10.31.151.135 8 1065.820000
10.159.23.121   10.170.9.7 8 1073.420000
10.159.23.121   10.31.190.35 8 1066.450000
10.159.23.121   10.31.151.95 8 1063.690000
10.170.33.97   10.31.150.202 8 1086.970000
10.170.33.97   10.28.186.148 8 941.320000
10.170.33.97   10.170.4.110 6 1085.660000
10.170.33.97   10.159.23.121 8 1066.090000
10.170.33.97   10.159.18.151 8 1064.940000
10.170.33.97   10.31.151.135 8 1065.740000
10.170.33.97   10.170.9.7 6 1065.170000
10.170.33.97   10.31.190.35 8 1066.020000
10.170.33.97   10.31.151.95 8 1065.050000
10.159.18.151   10.31.150.202 8 1087.280000
10.159.18.151   10.28.186.148 8 941.060000
10.159.18.151   10.170.4.110 8 1085.890000
10.159.18.151   10.159.23.121 6 1061.850000
10.159.18.151   10.170.33.97 8 1078.380000
10.159.18.151   10.31.151.135 8 1065.540000
10.159.18.151   10.170.9.7 8 1067.110000
10.159.18.151   10.31.190.35 8 1065.420000
10.159.18.151   10.31.151.95 8 1069.590000
10.31.151.135   10.31.150.202 6 1086.520000
10.31.151.135   10.28.186.148 8 941.150000
10.31.151.135   10.170.4.110 8 1087.350000
10.31.151.135   10.159.23.121 8 1068.660000
10.31.151.135   10.170.33.97 8 1084.900000
10.31.151.135   10.159.18.151 8 1065.630000
10.31.151.135   10.170.9.7 8 1063.830000
10.31.151.135   10.31.190.35 6 1062.110000
10.31.151.135   10.31.151.95 6 1062.270000
10.170.9.7   10.31.150.202 8 1086.270000
10.170.9.7   10.28.186.148 8 940.490000
10.170.9.7   10.170.4.110 6 1069.910000
10.170.9.7   10.159.23.121 8 1065.100000
10.170.9.7   10.170.33.97 6 1063.340000
10.170.9.7   10.159.18.151 8 1077.520000
10.170.9.7   10.31.151.135 8 1072.110000
10.170.9.7   10.31.190.35 8 1065.000000
10.170.9.7   10.31.151.95 8 1065.230000
10.31.190.35   10.31.150.202 6 1084.780000
10.31.190.35   10.28.186.148 8 941.180000
10.31.190.35   10.170.4.110 8 1085.050000
10.31.190.35   10.159.23.121 8 1062.720000
10.31.190.35   10.170.33.97 8 1065.250000
10.31.190.35   10.159.18.151 8 1065.030000
10.31.190.35   10.31.151.135 6 1066.270000
10.31.190.35   10.170.9.7 8 1066.550000
10.31.190.35   10.31.151.95 6 1070.100000
10.31.151.95   10.31.150.202 6 1087.440000
10.31.151.95   10.28.186.148 8 941.290000
10.31.151.95   10.170.4.110 8 1085.830000
10.31.151.95   10.159.23.121 8 1065.670000
10.31.151.95   10.170.33.97 8 1074.640000
10.31.151.95   10.159.18.151 8 1074.000000
10.31.151.95   10.31.151.135 6 1086.910000
10.31.151.95   10.170.9.7 8 1065.280000
10.31.151.95   10.31.190.35 6 1063.220000
