instance_type=c1.xlarge
10.168.33.202   10.29.32.5 8 4666.540000
10.168.33.202   10.158.81.237 8 3953.440000
10.168.33.202   10.170.7.88 8 2239.490000
10.168.33.202   10.168.1.229 6 1063.370000
10.168.33.202   10.168.31.185 6 1067.360000
10.168.33.202   10.31.169.109 8 1066.780000
10.168.33.202   10.31.170.199 8 1069.460000
10.168.33.202   10.31.209.185 8 1076.010000
10.168.33.202   10.31.199.78 8 1067.390000
10.29.32.5   10.168.33.202 8 1086.480000
10.29.32.5   10.158.81.237 8 1073.650000
10.29.32.5   10.170.7.88 8 1065.320000
10.29.32.5   10.168.1.229 8 1063.110000
10.29.32.5   10.168.31.185 8 1063.730000
10.29.32.5   10.31.169.109 8 1062.250000
10.29.32.5   10.31.170.199 8 1086.670000
10.29.32.5   10.31.209.185 8 1063.620000
10.29.32.5   10.31.199.78 8 1062.330000
10.158.81.237   10.168.33.202 8 1086.350000
10.158.81.237   10.29.32.5 8 1062.140000
10.158.81.237   10.170.7.88 8 1061.720000
10.158.81.237   10.168.1.229 8 1065.810000
10.158.81.237   10.168.31.185 8 1066.450000
10.158.81.237   10.31.169.109 8 1063.210000
10.158.81.237   10.31.170.199 8 1065.010000
10.158.81.237   10.31.209.185 8 1063.910000
10.158.81.237   10.31.199.78 8 1063.860000
10.170.7.88   10.168.33.202 8 1086.530000
10.170.7.88   10.29.32.5 8 1066.710000
10.170.7.88   10.158.81.237 8 1063.790000
10.170.7.88   10.168.1.229 8 1064.960000
10.170.7.88   10.168.31.185 8 1063.800000
10.170.7.88   10.31.169.109 8 1064.040000
10.170.7.88   10.31.170.199 8 1071.320000
10.170.7.88   10.31.209.185 8 1063.970000
10.170.7.88   10.31.199.78 8 1065.490000
10.168.1.229   10.168.33.202 6 1086.480000
10.168.1.229   10.29.32.5 8 1066.220000
10.168.1.229   10.158.81.237 8 1068.840000
10.168.1.229   10.170.7.88 8 1063.570000
10.168.1.229   10.168.31.185 6 1062.690000
10.168.1.229   10.31.169.109 8 1063.440000
10.168.1.229   10.31.170.199 8 1063.600000
10.168.1.229   10.31.209.185 8 1063.890000
10.168.1.229   10.31.199.78 8 1063.920000
10.168.31.185   10.168.33.202 6 1087.130000
10.168.31.185   10.29.32.5 8 1064.230000
10.168.31.185   10.158.81.237 8 1065.780000
10.168.31.185   10.170.7.88 8 1071.960000
10.168.31.185   10.168.1.229 6 1069.990000
10.168.31.185   10.31.169.109 8 1061.410000
10.168.31.185   10.31.170.199 8 1071.780000
10.168.31.185   10.31.209.185 8 1063.720000
10.168.31.185   10.31.199.78 8 1068.300000
10.31.169.109   10.168.33.202 8 1087.110000
10.31.169.109   10.29.32.5 8 1068.390000
10.31.169.109   10.158.81.237 8 1064.420000
10.31.169.109   10.170.7.88 8 1065.740000
10.31.169.109   10.168.1.229 8 1074.270000
10.31.169.109   10.168.31.185 8 1068.120000
10.31.169.109   10.31.170.199 6 1065.410000
10.31.169.109   10.31.209.185 6 1063.220000
10.31.169.109   10.31.199.78 6 1066.740000
10.31.170.199   10.168.33.202 8 1086.370000
10.31.170.199   10.29.32.5 8 1064.690000
10.31.170.199   10.158.81.237 8 1070.630000
10.31.170.199   10.170.7.88 8 1061.590000
10.31.170.199   10.168.1.229 8 1064.580000
10.31.170.199   10.168.31.185 8 1068.710000
10.31.170.199   10.31.169.109 6 1063.880000
10.31.170.199   10.31.209.185 6 1070.840000
10.31.170.199   10.31.199.78 6 1086.600000
10.31.209.185   10.168.33.202 8 1086.290000
10.31.209.185   10.29.32.5 8 1072.290000
10.31.209.185   10.158.81.237 8 1086.600000
10.31.209.185   10.170.7.88 8 1085.990000
10.31.209.185   10.168.1.229 8 1086.260000
10.31.209.185   10.168.31.185 8 1064.960000
10.31.209.185   10.31.169.109 6 1062.930000
10.31.209.185   10.31.170.199 6 1085.840000
10.31.209.185   10.31.199.78 6 1086.470000
10.31.199.78   10.168.33.202 8 1086.780000
10.31.199.78   10.29.32.5 8 1086.290000
10.31.199.78   10.158.81.237 8 1086.320000
10.31.199.78   10.170.7.88 8 1062.750000
10.31.199.78   10.168.1.229 8 1065.490000
10.31.199.78   10.168.31.185 8 1066.170000
10.31.199.78   10.31.169.109 6 1086.070000
10.31.199.78   10.31.170.199 6 1086.460000
10.31.199.78   10.31.209.185 6 1062.410000
