instance_type=c1.xlarge
10.158.6.36   10.168.31.215 8 1029.130000
10.158.6.36   10.31.203.75 8 1061.490000
10.158.6.36   10.168.3.12 8 1066.090000
10.158.6.36   10.168.1.229 8 1065.280000
10.158.6.36   10.31.209.185 8 1065.300000
10.158.6.36   10.31.199.78 8 1070.740000
10.158.6.36   10.31.146.78 8 1063.300000
10.158.6.36   10.31.169.109 8 1064.220000
10.158.6.36   10.158.23.214 6 1062.190000
10.168.31.215   10.158.6.36 8 1086.290000
10.168.31.215   10.31.203.75 8 1063.900000
10.168.31.215   10.168.3.12 6 1063.540000
10.168.31.215   10.168.1.229 6 1068.700000
10.168.31.215   10.31.209.185 8 1070.430000
10.168.31.215   10.31.199.78 8 1066.160000
10.168.31.215   10.31.146.78 8 1064.950000
10.168.31.215   10.31.169.109 8 1067.490000
10.168.31.215   10.158.23.214 8 1067.780000
10.31.203.75   10.158.6.36 8 1085.980000
10.31.203.75   10.168.31.215 8 1066.960000
10.31.203.75   10.168.3.12 8 1062.220000
10.31.203.75   10.168.1.229 8 1073.610000
10.31.203.75   10.31.209.185 6 1062.630000
10.31.203.75   10.31.199.78 6 1086.210000
10.31.203.75   10.31.146.78 6 1071.120000
10.31.203.75   10.31.169.109 6 1061.880000
10.31.203.75   10.158.23.214 8 1064.360000
10.168.3.12   10.158.6.36 8 1085.830000
10.168.3.12   10.168.31.215 6 1069.470000
10.168.3.12   10.31.203.75 8 1064.340000
10.168.3.12   10.168.1.229 6 1065.860000
10.168.3.12   10.31.209.185 8 1062.490000
10.168.3.12   10.31.199.78 8 1060.820000
10.168.3.12   10.31.146.78 8 1065.970000
10.168.3.12   10.31.169.109 8 1068.470000
10.168.3.12   10.158.23.214 8 1067.340000
10.168.1.229   10.158.6.36 8 1086.150000
10.168.1.229   10.168.31.215 6 1072.360000
10.168.1.229   10.31.203.75 8 1062.990000
10.168.1.229   10.168.3.12 6 1063.290000
10.168.1.229   10.31.209.185 8 1063.570000
10.168.1.229   10.31.199.78 8 1062.330000
10.168.1.229   10.31.146.78 8 1068.800000
10.168.1.229   10.31.169.109 8 1062.850000
10.168.1.229   10.158.23.214 8 1062.980000
10.31.209.185   10.158.6.36 8 1086.360000
10.31.209.185   10.168.31.215 8 1067.300000
10.31.209.185   10.31.203.75 6 1062.890000
10.31.209.185   10.168.3.12 8 1065.760000
10.31.209.185   10.168.1.229 8 1064.280000
10.31.209.185   10.31.199.78 6 1086.080000
10.31.209.185   10.31.146.78 6 1061.490000
10.31.209.185   10.31.169.109 6 1065.600000
10.31.209.185   10.158.23.214 8 1064.000000
10.31.199.78   10.158.6.36 8 1086.190000
10.31.199.78   10.168.31.215 8 1065.910000
10.31.199.78   10.31.203.75 6 1065.730000
10.31.199.78   10.168.3.12 8 1086.360000
10.31.199.78   10.168.1.229 8 1064.020000
10.31.199.78   10.31.209.185 6 1063.870000
10.31.199.78   10.31.146.78 6 1068.680000
10.31.199.78   10.31.169.109 6 1070.350000
10.31.199.78   10.158.23.214 8 1086.160000
10.31.146.78   10.158.6.36 8 1085.750000
10.31.146.78   10.168.31.215 8 1063.730000
10.31.146.78   10.31.203.75 6 1062.410000
10.31.146.78   10.168.3.12 8 1064.890000
10.31.146.78   10.168.1.229 8 1064.350000
10.31.146.78   10.31.209.185 6 1062.260000
10.31.146.78   10.31.199.78 6 1062.070000
10.31.146.78   10.31.169.109 4 1086.160000
10.31.146.78   10.158.23.214 8 1062.520000
10.31.169.109   10.158.6.36 8 1086.400000
10.31.169.109   10.168.31.215 8 1074.080000
10.31.169.109   10.31.203.75 6 1063.060000
10.31.169.109   10.168.3.12 8 1066.750000
10.31.169.109   10.168.1.229 8 1065.910000
10.31.169.109   10.31.209.185 6 1070.430000
10.31.169.109   10.31.199.78 6 1065.190000
10.31.169.109   10.31.146.78 4 1073.490000
10.31.169.109   10.158.23.214 8 1062.560000
10.158.23.214   10.158.6.36 6 1085.920000
10.158.23.214   10.168.31.215 8 1065.770000
10.158.23.214   10.31.203.75 8 1063.520000
10.158.23.214   10.168.3.12 8 1063.870000
10.158.23.214   10.168.1.229 8 1081.750000
10.158.23.214   10.31.209.185 8 1066.970000
10.158.23.214   10.31.199.78 8 1064.550000
10.158.23.214   10.31.146.78 8 1062.610000
10.158.23.214   10.31.169.109 8 1073.280000
