instance_type=c1.xlarge
10.159.21.214   10.28.134.168 8 925.100000
10.159.21.214   10.30.135.179 8 931.550000
10.159.21.214   10.28.134.75 8 941.380000
10.159.21.214   10.28.219.188 8 941.350000
10.159.21.214   10.28.247.95 8 941.370000
10.159.21.214   10.159.19.62 6 1086.970000
10.159.21.214   10.170.4.171 8 1086.120000
10.159.21.214   10.159.18.206 6 1063.850000
10.159.21.214   10.168.0.107 8 1065.120000
10.28.134.168   10.159.21.214 8 941.290000
10.28.134.168   10.30.135.179 8 940.990000
10.28.134.168   10.28.134.75 6 941.090000
10.28.134.168   10.28.219.188 6 941.060000
10.28.134.168   10.28.247.95 6 941.020000
10.28.134.168   10.159.19.62 8 940.930000
10.28.134.168   10.170.4.171 8 941.220000
10.28.134.168   10.159.18.206 8 940.970000
10.28.134.168   10.168.0.107 8 941.200000
10.30.135.179   10.159.21.214 8 940.780000
10.30.135.179   10.28.134.168 8 911.020000
10.30.135.179   10.28.134.75 8 940.870000
10.30.135.179   10.28.219.188 8 940.650000
10.30.135.179   10.28.247.95 8 940.550000
10.30.135.179   10.159.19.62 8 940.800000
10.30.135.179   10.170.4.171 8 940.900000
10.30.135.179   10.159.18.206 8 940.970000
10.30.135.179   10.168.0.107 8 940.910000
10.28.134.75   10.159.21.214 8 941.070000
10.28.134.75   10.28.134.168 6 940.500000
10.28.134.75   10.30.135.179 8 940.970000
10.28.134.75   10.28.219.188 6 940.950000
10.28.134.75   10.28.247.95 6 940.690000
10.28.134.75   10.159.19.62 8 941.100000
10.28.134.75   10.170.4.171 8 941.120000
10.28.134.75   10.159.18.206 8 941.170000
10.28.134.75   10.168.0.107 8 940.970000
10.28.219.188   10.159.21.214 8 941.070000
10.28.219.188   10.28.134.168 6 940.900000
10.28.219.188   10.30.135.179 8 940.790000
10.28.219.188   10.28.134.75 6 940.760000
10.28.219.188   10.28.247.95 6 940.690000
10.28.219.188   10.159.19.62 8 941.130000
10.28.219.188   10.170.4.171 8 940.970000
10.28.219.188   10.159.18.206 8 941.060000
10.28.219.188   10.168.0.107 8 941.140000
10.28.247.95   10.159.21.214 8 940.790000
10.28.247.95   10.28.134.168 6 940.450000
10.28.247.95   10.30.135.179 8 940.870000
10.28.247.95   10.28.134.75 6 940.790000
10.28.247.95   10.28.219.188 6 940.840000
10.28.247.95   10.159.19.62 8 940.910000
10.28.247.95   10.170.4.171 8 940.900000
10.28.247.95   10.159.18.206 8 941.150000
10.28.247.95   10.168.0.107 8 940.820000
10.159.19.62   10.159.21.214 6 1087.130000
10.159.19.62   10.28.134.168 8 936.040000
10.159.19.62   10.30.135.179 8 941.320000
10.159.19.62   10.28.134.75 8 941.350000
10.159.19.62   10.28.219.188 8 941.180000
10.159.19.62   10.28.247.95 8 941.350000
10.159.19.62   10.170.4.171 8 1086.370000
10.159.19.62   10.159.18.206 6 1062.360000
10.159.19.62   10.168.0.107 8 1063.980000
10.170.4.171   10.159.21.214 8 1086.900000
10.170.4.171   10.28.134.168 8 940.600000
10.170.4.171   10.30.135.179 8 941.240000
10.170.4.171   10.28.134.75 8 940.840000
10.170.4.171   10.28.219.188 8 941.290000
10.170.4.171   10.28.247.95 8 941.320000
10.170.4.171   10.159.19.62 8 1086.440000
10.170.4.171   10.159.18.206 8 1065.700000
10.170.4.171   10.168.0.107 8 1065.020000
10.159.18.206   10.159.21.214 6 1084.540000
10.159.18.206   10.28.134.168 8 941.310000
10.159.18.206   10.30.135.179 8 941.310000
10.159.18.206   10.28.134.75 8 941.320000
10.159.18.206   10.28.219.188 8 941.330000
10.159.18.206   10.28.247.95 8 941.370000
10.159.18.206   10.159.19.62 6 1085.930000
10.159.18.206   10.170.4.171 8 1085.380000
10.159.18.206   10.168.0.107 8 1065.600000
10.168.0.107   10.159.21.214 8 1085.640000
10.168.0.107   10.28.134.168 8 940.860000
10.168.0.107   10.30.135.179 8 941.310000
10.168.0.107   10.28.134.75 8 941.310000
10.168.0.107   10.28.219.188 8 941.170000
10.168.0.107   10.28.247.95 8 941.360000
10.168.0.107   10.159.19.62 8 1085.850000
10.168.0.107   10.170.4.171 8 1067.540000
10.168.0.107   10.159.18.206 8 1062.050000
