instance_type=c1.medium
10.31.215.156   10.30.164.220 8 934.630000
10.31.215.156   10.30.138.189 8 372.220000
10.31.215.156   10.30.160.31 8 940.440000
10.31.215.156   10.158.11.89 8 1080.400000
10.31.215.156   10.30.164.206 8 940.450000
10.31.215.156   10.28.145.159 8 940.480000
10.31.215.156   10.30.149.34 8 921.800000
10.31.215.156   10.28.135.109 8 924.750000
10.31.215.156   10.31.175.62 6 935.840000
10.30.164.220   10.31.215.156 8 933.210000
10.30.164.220   10.30.138.189 1 2824.660000
10.30.164.220   10.30.160.31 6 925.910000
10.30.164.220   10.158.11.89 8 937.760000
10.30.164.220   10.30.164.206 1 4405.030000
10.30.164.220   10.28.145.159 8 924.920000
10.30.164.220   10.30.149.34 6 926.350000
10.30.164.220   10.28.135.109 8 923.090000
10.30.164.220   10.31.175.62 8 499.780000
10.30.138.189   10.31.215.156 8 935.300000
10.30.138.189   10.30.164.220 1 3411.460000
10.30.138.189   10.30.160.31 6 920.740000
10.30.138.189   10.158.11.89 8 936.340000
10.30.138.189   10.30.164.206 1 4383.280000
10.30.138.189   10.28.145.159 8 928.780000
10.30.138.189   10.30.149.34 6 931.470000
10.30.138.189   10.28.135.109 8 916.780000
10.30.138.189   10.31.175.62 8 570.580000
10.30.160.31   10.31.215.156 8 936.590000
10.30.160.31   10.30.164.220 6 800.230000
10.30.160.31   10.30.138.189 6 725.370000
10.30.160.31   10.158.11.89 8 936.930000
10.30.160.31   10.30.164.206 6 721.560000
10.30.160.31   10.28.145.159 8 923.780000
10.30.160.31   10.30.149.34 6 932.660000
10.30.160.31   10.28.135.109 8 925.230000
10.30.160.31   10.31.175.62 8 927.440000
10.158.11.89   10.31.215.156 8 2820.520000
10.158.11.89   10.30.164.220 8 933.220000
10.158.11.89   10.30.138.189 8 873.170000
10.158.11.89   10.30.160.31 8 936.120000
10.158.11.89   10.30.164.206 8 940.270000
10.158.11.89   10.28.145.159 8 939.510000
10.158.11.89   10.30.149.34 8 939.660000
10.158.11.89   10.28.135.109 8 937.900000
10.158.11.89   10.31.175.62 8 817.760000
10.30.164.206   10.31.215.156 8 935.940000
10.30.164.206   10.30.164.220 1 4327.040000
10.30.164.206   10.30.138.189 1 4188.610000
10.30.164.206   10.30.160.31 6 899.560000
10.30.164.206   10.158.11.89 8 932.090000
10.30.164.206   10.28.145.159 8 504.740000
10.30.164.206   10.30.149.34 6 790.030000
10.30.164.206   10.28.135.109 8 923.650000
10.30.164.206   10.31.175.62 8 927.530000
10.28.145.159   10.31.215.156 8 937.350000
10.28.145.159   10.30.164.220 8 934.120000
10.28.145.159   10.30.138.189 8 921.910000
10.28.145.159   10.30.160.31 8 924.730000
10.28.145.159   10.158.11.89 8 935.360000
10.28.145.159   10.30.164.206 8 896.410000
10.28.145.159   10.30.149.34 8 934.330000
10.28.145.159   10.28.135.109 6 868.970000
10.28.145.159   10.31.175.62 8 486.790000
10.30.149.34   10.31.215.156 8 936.400000
10.30.149.34   10.30.164.220 6 927.370000
10.30.149.34   10.30.138.189 6 925.790000
10.30.149.34   10.30.160.31 6 744.720000
10.30.149.34   10.158.11.89 8 935.250000
10.30.149.34   10.30.164.206 6 928.530000
10.30.149.34   10.28.145.159 8 935.070000
10.30.149.34   10.28.135.109 8 922.480000
10.30.149.34   10.31.175.62 8 928.520000
10.28.135.109   10.31.215.156 8 923.020000
10.28.135.109   10.30.164.220 8 935.400000
10.28.135.109   10.30.138.189 8 935.020000
10.28.135.109   10.30.160.31 8 923.560000
10.28.135.109   10.158.11.89 8 937.000000
10.28.135.109   10.30.164.206 8 923.290000
10.28.135.109   10.28.145.159 6 893.250000
10.28.135.109   10.30.149.34 8 935.460000
10.28.135.109   10.31.175.62 8 920.800000
10.31.175.62   10.31.215.156 6 933.300000
10.31.175.62   10.30.164.220 8 912.130000
10.31.175.62   10.30.138.189 8 929.230000
10.31.175.62   10.30.160.31 8 931.390000
10.31.175.62   10.158.11.89 8 936.900000
10.31.175.62   10.30.164.206 8 921.080000
10.31.175.62   10.28.145.159 8 683.070000
10.31.175.62   10.30.149.34 8 915.410000
10.31.175.62   10.28.135.109 8 915.500000
