instance_type=c1.medium
10.31.188.7   10.28.247.14 8 925.920000
10.31.188.7   10.31.215.160 6 3263.920000
10.31.188.7   10.158.5.215 8 3740.930000
10.31.188.7   10.159.60.146 8 3308.220000
10.31.188.7   10.31.175.4 6 935.660000
10.31.188.7   10.28.219.143 8 932.780000
10.31.188.7   10.30.136.173 8 939.950000
10.31.188.7   10.28.247.70 8 926.890000
10.31.188.7   10.170.3.96 8 1079.940000
10.28.247.14   10.31.188.7 8 937.490000
10.28.247.14   10.31.215.160 8 933.210000
10.28.247.14   10.158.5.215 8 936.530000
10.28.247.14   10.159.60.146 8 930.400000
10.28.247.14   10.31.175.4 8 918.630000
10.28.247.14   10.28.219.143 6 918.610000
10.28.247.14   10.30.136.173 8 914.260000
10.28.247.14   10.28.247.70 6 929.680000
10.28.247.14   10.170.3.96 8 934.900000
10.31.215.160   10.31.188.7 6 1083.300000
10.31.215.160   10.28.247.14 8 939.050000
10.31.215.160   10.158.5.215 8 1082.390000
10.31.215.160   10.159.60.146 8 1062.690000
10.31.215.160   10.31.175.4 6 928.960000
10.31.215.160   10.28.219.143 8 918.070000
10.31.215.160   10.30.136.173 8 938.310000
10.31.215.160   10.28.247.70 8 921.450000
10.31.215.160   10.170.3.96 8 1082.580000
10.158.5.215   10.31.188.7 8 1081.300000
10.158.5.215   10.28.247.14 8 937.910000
10.158.5.215   10.31.215.160 8 1081.450000
10.158.5.215   10.159.60.146 8 1066.980000
10.158.5.215   10.31.175.4 8 928.150000
10.158.5.215   10.28.219.143 8 925.500000
10.158.5.215   10.30.136.173 8 939.300000
10.158.5.215   10.28.247.70 8 931.280000
10.158.5.215   10.170.3.96 8 1070.730000
10.159.60.146   10.31.188.7 8 1082.110000
10.159.60.146   10.28.247.14 8 936.210000
10.159.60.146   10.31.215.160 8 1082.540000
10.159.60.146   10.158.5.215 8 1067.670000
10.159.60.146   10.31.175.4 8 924.270000
10.159.60.146   10.28.219.143 8 921.700000
10.159.60.146   10.30.136.173 8 917.710000
10.159.60.146   10.28.247.70 8 932.020000
10.159.60.146   10.170.3.96 8 1081.450000
10.31.175.4   10.31.188.7 6 933.370000
10.31.175.4   10.28.247.14 8 933.440000
10.31.175.4   10.31.215.160 6 909.900000
10.31.175.4   10.158.5.215 8 904.890000
10.31.175.4   10.159.60.146 8 923.130000
10.31.175.4   10.28.219.143 8 916.640000
10.31.175.4   10.30.136.173 8 877.640000
10.31.175.4   10.28.247.70 8 914.620000
10.31.175.4   10.170.3.96 8 935.320000
10.28.219.143   10.31.188.7 8 930.770000
10.28.219.143   10.28.247.14 6 913.660000
10.28.219.143   10.31.215.160 8 931.190000
10.28.219.143   10.158.5.215 8 927.870000
10.28.219.143   10.159.60.146 8 931.670000
10.28.219.143   10.31.175.4 8 914.980000
10.28.219.143   10.30.136.173 8 923.290000
10.28.219.143   10.28.247.70 6 924.300000
10.28.219.143   10.170.3.96 8 932.580000
10.30.136.173   10.31.188.7 8 932.400000
10.30.136.173   10.28.247.14 8 802.900000
10.30.136.173   10.31.215.160 8 934.560000
10.30.136.173   10.158.5.215 8 876.600000
10.30.136.173   10.159.60.146 8 935.230000
10.30.136.173   10.31.175.4 8 908.450000
10.30.136.173   10.28.219.143 8 822.300000
10.30.136.173   10.28.247.70 8 858.410000
10.30.136.173   10.170.3.96 8 885.000000
10.28.247.70   10.31.188.7 8 933.140000
10.28.247.70   10.28.247.14 6 915.200000
10.28.247.70   10.31.215.160 8 938.010000
10.28.247.70   10.158.5.215 8 877.590000
10.28.247.70   10.159.60.146 8 887.390000
10.28.247.70   10.31.175.4 8 897.060000
10.28.247.70   10.28.219.143 6 920.330000
10.28.247.70   10.30.136.173 8 927.370000
10.28.247.70   10.170.3.96 8 933.820000
10.170.3.96   10.31.188.7 8 1083.160000
10.170.3.96   10.28.247.14 8 923.140000
10.170.3.96   10.31.215.160 8 1081.950000
10.170.3.96   10.158.5.215 8 1064.660000
10.170.3.96   10.159.60.146 8 1073.620000
10.170.3.96   10.31.175.4 8 930.460000
10.170.3.96   10.28.219.143 8 909.260000
10.170.3.96   10.30.136.173 8 925.640000
10.170.3.96   10.28.247.70 8 936.740000
