i-05b30463 i-03b30465 4 801.830000
i-05b30463 i-01b30467 2 821.560000
i-05b30463 i-0fb30469 2 839.230000
i-05b30463 i-0db3046b 2 846.840000
i-05b30463 i-0bb3046d 4 858.360000
i-05b30463 i-09b3046f 4 739.730000
i-05b30463 i-17b30471 4 819.320000
i-05b30463 i-15b30473 1 916.650000
i-05b30463 i-13b30475 2 824.580000
i-05b30463 i-11b30477 4 800.260000
i-05b30463 i-1fb30479 4 782.570000
i-05b30463 i-1db3047b 4 739.300000
i-05b30463 i-1bb3047d 4 839.000000
i-05b30463 i-19b3047f 2 802.410000
i-05b30463 i-e7b30481 2 665.860000
i-05b30463 i-e5b30483 4 795.660000
i-05b30463 i-e3b30485 4 756.700000
i-05b30463 i-e1b30487 2 843.510000
i-05b30463 i-efb30489 2 832.050000
i-03b30465 i-05b30463 4 667.690000
i-03b30465 i-01b30467 4 575.880000
i-03b30465 i-0fb30469 4 806.490000
i-03b30465 i-0db3046b 4 843.670000
i-03b30465 i-0bb3046d 4 803.490000
i-03b30465 i-09b3046f 2 723.500000
i-03b30465 i-17b30471 4 699.390000
i-03b30465 i-15b30473 4 704.780000
i-03b30465 i-13b30475 4 841.050000
i-03b30465 i-11b30477 4 846.800000
i-03b30465 i-1fb30479 4 845.560000
i-03b30465 i-1db3047b 2 838.150000
i-03b30465 i-1bb3047d 4 822.020000
i-03b30465 i-19b3047f 4 829.870000
i-03b30465 i-e7b30481 4 790.290000
i-03b30465 i-e5b30483 2 821.320000
i-03b30465 i-e3b30485 4 726.590000
i-03b30465 i-e1b30487 4 843.000000
i-03b30465 i-efb30489 4 772.460000
i-01b30467 i-05b30463 2 814.970000
i-01b30467 i-03b30465 4 810.960000
i-01b30467 i-0fb30469 2 803.060000
i-01b30467 i-0db3046b 2 787.560000
i-01b30467 i-0bb3046d 4 698.070000
i-01b30467 i-09b3046f 4 704.990000
i-01b30467 i-17b30471 4 749.980000
i-01b30467 i-15b30473 2 747.990000
i-01b30467 i-13b30475 2 723.230000
i-01b30467 i-11b30477 4 724.710000
i-01b30467 i-1fb30479 4 741.090000
i-01b30467 i-1db3047b 4 720.440000
i-01b30467 i-1bb3047d 4 688.060000
i-01b30467 i-19b3047f 1 913.710000
i-01b30467 i-e7b30481 2 579.460000
i-01b30467 i-e5b30483 4 727.220000
i-01b30467 i-e3b30485 4 710.440000
i-01b30467 i-e1b30487 2 639.890000
i-01b30467 i-efb30489 2 670.620000
i-0fb30469 i-05b30463 2 516.090000
i-0fb30469 i-03b30465 4 738.720000
i-0fb30469 i-01b30467 2 803.440000
i-0fb30469 i-0db3046b 2 604.790000
i-0fb30469 i-0bb3046d 4 757.290000
i-0fb30469 i-09b3046f 4 611.250000
i-0fb30469 i-17b30471 4 705.620000
i-0fb30469 i-15b30473 2 661.700000
i-0fb30469 i-13b30475 2 566.740000
i-0fb30469 i-11b30477 4 647.550000
i-0fb30469 i-1fb30479 4 766.990000
i-0fb30469 i-1db3047b 4 618.320000
i-0fb30469 i-1bb3047d 4 639.950000
i-0fb30469 i-19b3047f 2 667.900000
i-0fb30469 i-e7b30481 2 608.810000
i-0fb30469 i-e5b30483 4 732.210000
i-0fb30469 i-e3b30485 4 650.830000
i-0fb30469 i-e1b30487 2 611.050000
i-0fb30469 i-efb30489 2 522.410000
i-0db3046b i-05b30463 2 757.060000
i-0db3046b i-03b30465 4 734.880000
i-0db3046b i-01b30467 2 781.560000
i-0db3046b i-0fb30469 2 710.060000
i-0db3046b i-0bb3046d 4 747.100000
i-0db3046b i-09b3046f 4 674.960000
i-0db3046b i-17b30471 4 805.150000
i-0db3046b i-15b30473 2 787.810000
i-0db3046b i-13b30475 2 777.810000
i-0db3046b i-11b30477 4 787.410000
i-0db3046b i-1fb30479 4 636.090000
i-0db3046b i-1db3047b 4 626.600000
i-0db3046b i-1bb3047d 4 708.860000
i-0db3046b i-19b3047f 2 752.570000
i-0db3046b i-e7b30481 2 642.600000
i-0db3046b i-e5b30483 4 775.930000
i-0db3046b i-e3b30485 4 756.000000
i-0db3046b i-e1b30487 2 677.530000
i-0db3046b i-efb30489 2 725.480000
i-0bb3046d i-05b30463 4 735.040000
i-0bb3046d i-03b30465 4 753.440000
i-0bb3046d i-01b30467 4 773.100000
i-0bb3046d i-0fb30469 4 646.200000
i-0bb3046d i-0db3046b 4 679.840000
i-0bb3046d i-09b3046f 4 803.890000
i-0bb3046d i-17b30471 2 819.020000
i-0bb3046d i-15b30473 4 658.940000
i-0bb3046d i-13b30475 4 573.280000
i-0bb3046d i-11b30477 2 644.770000
i-0bb3046d i-1fb30479 2 581.050000
i-0bb3046d i-1db3047b 4 622.170000
i-0bb3046d i-1bb3047d 4 702.660000
i-0bb3046d i-19b3047f 4 606.570000
i-0bb3046d i-e7b30481 4 599.520000
i-0bb3046d i-e5b30483 4 614.970000
i-0bb3046d i-e3b30485 2 698.180000
i-0bb3046d i-e1b30487 4 805.690000
i-0bb3046d i-efb30489 4 744.010000
i-09b3046f i-05b30463 4 773.410000
i-09b3046f i-03b30465 2 849.510000
i-09b3046f i-01b30467 4 816.510000
i-09b3046f i-0fb30469 4 827.070000
i-09b3046f i-0db3046b 4 873.920000
i-09b3046f i-0bb3046d 4 816.080000
i-09b3046f i-17b30471 4 794.940000
i-09b3046f i-15b30473 4 778.110000
i-09b3046f i-13b30475 4 876.210000
i-09b3046f i-11b30477 4 851.850000
i-09b3046f i-1fb30479 4 831.500000
i-09b3046f i-1db3047b 2 759.580000
i-09b3046f i-1bb3047d 4 830.530000
i-09b3046f i-19b3047f 4 874.470000
i-09b3046f i-e7b30481 4 831.960000
i-09b3046f i-e5b30483 2 789.870000
i-09b3046f i-e3b30485 4 753.740000
i-09b3046f i-e1b30487 4 783.100000
i-09b3046f i-efb30489 4 826.540000
i-17b30471 i-05b30463 4 687.990000
i-17b30471 i-03b30465 4 671.300000
i-17b30471 i-01b30467 4 701.690000
i-17b30471 i-0fb30469 4 651.910000
i-17b30471 i-0db3046b 4 724.440000
i-17b30471 i-0bb3046d 2 836.310000
i-17b30471 i-09b3046f 4 642.150000
i-17b30471 i-15b30473 4 807.590000
i-17b30471 i-13b30475 4 862.200000
i-17b30471 i-11b30477 2 762.750000
i-17b30471 i-1fb30479 2 768.040000
i-17b30471 i-1db3047b 4 797.530000
i-17b30471 i-1bb3047d 4 832.550000
i-17b30471 i-19b3047f 4 797.430000
i-17b30471 i-e7b30481 4 710.990000
i-17b30471 i-e5b30483 4 825.670000
i-17b30471 i-e3b30485 2 671.510000
i-17b30471 i-e1b30487 4 846.180000
i-17b30471 i-efb30489 4 802.980000
i-15b30473 i-05b30463 1 870.160000
i-15b30473 i-03b30465 4 767.220000
i-15b30473 i-01b30467 2 684.110000
i-15b30473 i-0fb30469 2 789.440000
i-15b30473 i-0db3046b 2 820.440000
i-15b30473 i-0bb3046d 4 759.000000
i-15b30473 i-09b3046f 4 664.230000
i-15b30473 i-17b30471 4 776.570000
i-15b30473 i-13b30475 2 790.540000
i-15b30473 i-11b30477 4 772.850000
i-15b30473 i-1fb30479 4 779.910000
i-15b30473 i-1db3047b 4 679.390000
i-15b30473 i-1bb3047d 4 790.580000
i-15b30473 i-19b3047f 2 817.640000
i-15b30473 i-e7b30481 2 746.140000
i-15b30473 i-e5b30483 4 723.390000
i-15b30473 i-e3b30485 4 782.650000
i-15b30473 i-e1b30487 2 784.850000
i-15b30473 i-efb30489 2 795.840000
i-13b30475 i-05b30463 2 567.710000
i-13b30475 i-03b30465 4 683.490000
i-13b30475 i-01b30467 2 799.280000
i-13b30475 i-0fb30469 2 779.410000
